Position X,Position Y,Position Z,Orientation X,Orientaition Y,Orientation Z
-1.3273379802703857,-2.256077527999878,0.6026639938354492,3.123283386230469e-05,-0.492173433303833,1.3384060859680176
-2.256077527999878,0.6026639938354492,3.123283386230469e-05,-0.492173433303833,1.3384060859680176,-1.330026388168335
0.6026639938354492,3.123283386230469e-05,-0.492173433303833,1.3384060859680176,-1.330026388168335,-2.2574658393859863
3.123283386230469e-05,-0.492173433303833,1.3384060859680176,-1.330026388168335,-2.2574658393859863,0.6038854122161865
-0.492173433303833,1.3384060859680176,-1.330026388168335,-2.2574658393859863,0.6038854122161865,3.1154555472312495e-05
1.3384060859680176,-1.330026388168335,-2.2574658393859863,0.6038854122161865,3.1154555472312495e-05,-0.49317049980163574
-1.330026388168335,-2.2574658393859863,0.6038854122161865,3.1154555472312495e-05,-0.49317049980163574,1.3411169052124023
-2.2574658393859863,0.6038854122161865,3.1154555472312495e-05,-0.49317049980163574,1.3411169052124023,-1.3327146768569946
0.6038854122161865,3.1154555472312495e-05,-0.49317049980163574,1.3411169052124023,-1.3327146768569946,-2.2588541507720947
3.1154555472312495e-05,-0.49317049980163574,1.3411169052124023,-1.3327146768569946,-2.2588541507720947,0.605106770992279
-0.49317049980163574,1.3411169052124023,-1.3327146768569946,-2.2588541507720947,0.605106770992279,3.10762770823203e-05
1.3411169052124023,-1.3327146768569946,-2.2588541507720947,0.605106770992279,3.10762770823203e-05,-0.4941675364971161
-1.3327146768569946,-2.2588541507720947,0.605106770992279,3.10762770823203e-05,-0.4941675364971161,1.3438276052474976
-2.2588541507720947,0.605106770992279,3.10762770823203e-05,-0.4941675364971161,1.3438276052474976,-1.3354030847549438
0.605106770992279,3.10762770823203e-05,-0.4941675364971161,1.3438276052474976,-1.3354030847549438,-2.260242462158203
3.10762770823203e-05,-0.4941675364971161,1.3438276052474976,-1.3354030847549438,-2.260242462158203,0.6063281893730164
-0.4941675364971161,1.3438276052474976,-1.3354030847549438,-2.260242462158203,0.6063281893730164,3.099800233030692e-05
1.3438276052474976,-1.3354030847549438,-2.260242462158203,0.6063281893730164,3.099800233030692e-05,-0.4951646029949188
